,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_hi
57,en,1441008570837897224,1430476489968037890, TomCree6 Sweden never imposed a national lockdown  Sweden has recorded fewer deaths per million than the UK  It s not because of population density  Stockholm has fewer deaths than Manchester  a similar size city   Why do Brits have to live in a police state ,1441008708369199104,False, TomCree6 Sweden never imposed a national lockdown  Sweden has recorded fewer deaths per million than the UK  It s not because of population density  Stockholm has fewer deaths than Manchester  a similar size city   Why do Brits have to live in a police state ,2021-09-23T11:57:03.000Z,USA,"@TomCree6 Sweden never imposed a national lockdown. Sweden has recorded fewer deaths per million than the UK. It's not because of population density, Stockholm has fewer deaths than Manchester (a similar size city). Why do Brits have to live in a police state?",[],[],['TomCree6'],['https://t.co/2bMhyiOuWx'],
58,en,1441008540127203328,1381096547308478468, maleehanazeer71 YupFor only 2 years,1441018044751429636,False, maleehanazeer71 YupFor only 2 years,2021-09-23T12:34:09.000Z,USA,"@maleehanazeer71 Yup
For only 2 years😂😂😂",['😂'],[],['maleehanazeer71'],[],
59,en,1441008540127203328,1381096547308478468, maleehanazeer71 Me too ,1441012014445326343,False, maleehanazeer71 Me too ,2021-09-23T12:10:11.000Z,USA,@maleehanazeer71 Me too 🤝,['🤝'],[],['maleehanazeer71'],[],
60,en,1441008540127203328,1381096547308478468, maleehanazeer71 Strong lady,1441009244527071235,False, maleehanazeer71 Strong lady,2021-09-23T11:59:11.000Z,USA,@maleehanazeer71 Strong lady👍,['👍'],[],['maleehanazeer71'],[],
61,en,1441008227685212165,41626220, SheffCouncil Not on your Nelly ,1441008502181302281,False, SheffCouncil Not on your Nelly ,2021-09-23T11:56:14.000Z,USA,@SheffCouncil Not on your Nelly?😂,['😂'],[],['SheffCouncil'],[],
62,en,1441007944167051266,37935680, theresaboyle “clears”,1441015084692774917,False, theresaboyle “clears”,2021-09-23T12:22:23.000Z,USA,@theresaboyle “clears”,[],[],['theresaboyle'],[],
63,en,1441007341638459392,1171869939336208384, CatherineUSA1 Then please stay home and self treat when you get sick  Leave ICU beds for the people who are trying ,1441007866538872837,False, CatherineUSA1 Then please stay home and self treat when you get sick  Leave ICU beds for the people who are trying ,2021-09-23T11:53:42.000Z,USA,@CatherineUSA1 Then please stay home and self treat when you get sick. Leave ICU beds for the people who are trying.,[],[],['CatherineUSA1'],[],
64,en,1441007069377744902,813500307846074368, NNutritionista Crazy times ,1441010345905119233,False, NNutritionista Crazy times ,2021-09-23T12:03:33.000Z,USA,@NNutritionista Crazy times.,[],[],['NNutritionista'],[],
65,en,1441007069377744902,813500307846074368, FernQrunner Yes  it s heartbreaking  Her poor mother  I can t imagine ,1441010209590235136,False, FernQrunner Yes  it s heartbreaking  Her poor mother  I can t imagine ,2021-09-23T12:03:01.000Z,USA,"@FernQrunner Yes, it's heartbreaking. Her poor mother. I can't imagine.",[],[],['FernQrunner'],[],
66,en,1441007069377744902,813500307846074368,But this is how the news spins it and removes her name from the narrative  Deceitful  disrespectful bastards   MediaLies  Pfizer  bloodclots  VaccineDeathshttps   t co YNYmoQ4AXB,1441008666799480836,False,But this is how the news spins it and removes her name from the narrative  Deceitful  disrespectful bastards   MediaLies  Pfizer  bloodclots  VaccineDeathshttps   t co YNYmoQ4AXB,2021-09-23T11:56:53.000Z,USA,"But this is how the news spins it and removes her name from the narrative. Deceitful, disrespectful bastards. #MediaLies #Pfizer #bloodclots #VaccineDeaths

https://t.co/YNYmoQ4AXB",[],[],[],['https://t.co/8Q6K0Esyqt'],
67,en,1441006944039288849,459876432, rogertansey My doctor sent me a note saying I qualify for a 3rd dose   My husband has already received his ,1441018113932279810,False, rogertansey My doctor sent me a note saying I qualify for a 3rd dose   My husband has already received his ,2021-09-23T12:34:25.000Z,USA,@rogertansey My doctor sent me a note saying I qualify for a 3rd dose.  My husband has already received his.,[],[],['rogertansey'],[],
68,en,1441006697716273152,1047122224816111616, Cutter GR awesome ,1441008471395143681,False, Cutter GR awesome ,2021-09-23T11:56:06.000Z,USA,@Cutter_GR awesome!,[],[],['Cutter_GR'],[],
69,en,1441006688966950914,1264742283615842307,mental reaction is a thing  O i will stop digging or else ill be nuts myself jfc,1441009580943814660,False,mental reaction is a thing  O i will stop digging or else ill be nuts myself jfc,2021-09-23T12:00:31.000Z,USA,"mental reaction is a thing :O 
i will stop digging or else ill be nuts myself jfc",[],[],[],[],
70,en,1441006607240888323,66917778, pony node  murpharoo  Paul Karp Pretty sure Andrew Barr raised it on Saturday after National Cabinet but they like to cast aspersions on Dan Andrews ,1441019703007137804,False, pony node  murpharoo  Paul Karp Pretty sure Andrew Barr raised it on Saturday after National Cabinet but they like to cast aspersions on Dan Andrews ,2021-09-23T12:40:44.000Z,USA,@pony_node @murpharoo @Paul_Karp Pretty sure Andrew Barr raised it on Saturday after National Cabinet but they like to cast aspersions on Dan Andrews.,[],[],"['pony_node', 'murpharoo', 'Paul_Karp']",['https://t.co/mx8ccStorC'],
71,en,1441006607240888323,66917778, ShazHaitch  murpharoo  Paul Karp This chart doesnt show what you think it shows  NSW and VIC both under received and then surged during outbreaks is what it actually shows,1441019302132342798,False, ShazHaitch  murpharoo  Paul Karp This chart doesnt show what you think it shows  NSW and VIC both under received and then surged during outbreaks is what it actually shows,2021-09-23T12:39:09.000Z,USA,@ShazHaitch @murpharoo @Paul_Karp This chart doesnt show what you think it shows. NSW and VIC both under received and then surged during outbreaks is what it actually shows,[],[],"['ShazHaitch', 'murpharoo', 'Paul_Karp']",['https://t.co/AIp33V3F4K'],
72,en,1441006607240888323,66917778, murpharoo  Paul Karp And they ve got good reason to not believe Greg Hunt https   t co nyDLpFTAhp,1441018708512501771,False, murpharoo  Paul Karp And they ve got good reason to not believe Greg Hunt https   t co nyDLpFTAhp,2021-09-23T12:36:47.000Z,USA,@murpharoo @Paul_Karp And they've got good reason to not believe Greg Hunt https://t.co/nyDLpFTAhp,[],[],"['murpharoo', 'Paul_Karp']",[],
73,en,1441006607240888323,66917778, murpharoo  Paul Karp Dear  murpharoo   Minister Hunt can say anything he is entitled to but this is what is happening on the ground  This is the reality that is rarely part of the discussion  It s so disappointing for staff  amp  family members who have been waiting for some time in Victoria   CovidVic https   t co 6TPGHvbj5Z,1441018564618506241,False, murpharoo  Paul Karp Dear  murpharoo   Minister Hunt can say anything he is entitled to but this is what is happening on the ground  This is the reality that is rarely part of the discussion  It s so disappointing for staff  amp  family members who have been waiting for some time in Victoria   CovidVic https   t co 6TPGHvbj5Z,2021-09-23T12:36:13.000Z,USA,"@murpharoo @Paul_Karp Dear @murpharoo , Minister Hunt can say anything he is entitled to but this is what is happening on the ground. This is the reality that is rarely part of the discussion. It's so disappointing for staff &amp; family members who have been waiting for some time in Victoria. #CovidVic https://t.co/6TPGHvbj5Z",[],[],"['murpharoo', 'Paul_Karp', 'murpharoo']",['https://t.co/yGUUFTMBgW'],
74,en,1441006607240888323,66917778, murpharoo  callralstonsaul  Paul Karp The States do   because Morrison  and Hunt have made mistake after mistake with vaccine supply   and lied about it every time,1441018110178332676,False, murpharoo  callralstonsaul  Paul Karp The States do   because Morrison  and Hunt have made mistake after mistake with vaccine supply   and lied about it every time,2021-09-23T12:34:24.000Z,USA,@murpharoo @callralstonsaul @Paul_Karp The States do - because Morrison  and Hunt have made mistake after mistake with vaccine supply - and lied about it every time,[],[],"['murpharoo', 'callralstonsaul', 'Paul_Karp']",['https://t.co/MxzNllFzIF'],
75,en,1441006607240888323,66917778, murpharoo  bsadams25  Paul Karp Trust Morrison  amp  Hunt  Sure can t ,1441013512227098630,False, murpharoo  bsadams25  Paul Karp Trust Morrison  amp  Hunt  Sure can t ,2021-09-23T12:16:08.000Z,USA,@murpharoo @bsadams25 @Paul_Karp Trust Morrison &amp; Hunt? Sure can't.,[],[],"['murpharoo', 'bsadams25', 'Paul_Karp']",[],
76,en,1441006607240888323,66917778, murpharoo  Paul Karp  The interval between the first  amp  second doses of the Pfizer  Comirnaty  vaccine is 3 to 6 weeks  Waiting 6 weeks between doses means more people can get a first dose  Well done  ScottMorrisonMP  amp   GregHuntMP   morons https   t co 4B9PR6M90J,1441012581083201537,False, murpharoo  Paul Karp  The interval between the first  amp  second doses of the Pfizer  Comirnaty  vaccine is 3 to 6 weeks  Waiting 6 weeks between doses means more people can get a first dose  Well done  ScottMorrisonMP  amp   GregHuntMP   morons https   t co 4B9PR6M90J,2021-09-23T12:12:26.000Z,USA,"@murpharoo @Paul_Karp ""The interval between the first &amp; second doses of the Pfizer (Comirnaty) vaccine is 3 to 6 weeks. Waiting 6 weeks between doses means more people can get a first dose.""

Well done @ScottMorrisonMP &amp; @GregHuntMP - morons.

https://t.co/4B9PR6M90J",[],[],"['murpharoo', 'Paul_Karp']",['https://t.co/JQg4riYn57'],
77,en,1441006607240888323,66917778, murpharoo  Paul Karp Is SuperScott going to save the day again by bringing back a big swag of Pfizer after his deal with Biden  https   t co 9FQ5mS3GDY,1441012462048845832,False, murpharoo  Paul Karp Is SuperScott going to save the day again by bringing back a big swag of Pfizer after his deal with Biden  https   t co 9FQ5mS3GDY,2021-09-23T12:11:58.000Z,USA,@murpharoo @Paul_Karp Is SuperScott going to save the day again by bringing back a big swag of Pfizer after his deal with Biden? https://t.co/9FQ5mS3GDY,[],[],"['murpharoo', 'Paul_Karp']",['https://t.co/mS7YIi8820'],
78,en,1441006607240888323,66917778, murpharoo  Paul Karp Dan the first to raise the issue and the mud rakers lose their collective shit ,1441010961075228677,False, murpharoo  Paul Karp Dan the first to raise the issue and the mud rakers lose their collective shit ,2021-09-23T12:06:00.000Z,USA,@murpharoo @Paul_Karp Dan the first to raise the issue and the mud rakers lose their collective shit.,[],[],"['murpharoo', 'Paul_Karp']",[],
79,en,1441006607240888323,66917778, murpharoo  Paul Karp  ScottMorrisonMP  GregHuntMP  JoshFrydenberg  were is our promised Pfizer for Victoria   You came out with the big announcements assuring us it was all good  this is not a race  well it is for people’s freedom    FIX IT  no lies   FIX IT  ,1441010864153194502,False, murpharoo  Paul Karp  ScottMorrisonMP  GregHuntMP  JoshFrydenberg  were is our promised Pfizer for Victoria   You came out with the big announcements assuring us it was all good  this is not a race  well it is for people’s freedom    FIX IT  no lies   FIX IT  ,2021-09-23T12:05:37.000Z,USA,"@murpharoo @Paul_Karp @ScottMorrisonMP @GregHuntMP @JoshFrydenberg  were is our promised Pfizer for Victoria!! You came out with the big announcements assuring us it was all good- this is not a race, well it is for people’s freedom!!! FIX IT- no lies - FIX IT!!",[],[],"['murpharoo', 'Paul_Karp', 'ScottMorrisonMP', 'GregHuntMP', 'JoshFrydenberg']",['https://t.co/Tt5A4OJK9P'],
80,en,1441006607240888323,66917778, murpharoo  Paul Karp Oh please don t push my second jab further back again  Sigh ,1441010440197214209,False, murpharoo  Paul Karp Oh please don t push my second jab further back again  Sigh ,2021-09-23T12:03:56.000Z,USA,@murpharoo @Paul_Karp Oh please don't push my second jab further back again. Sigh.,[],[],"['murpharoo', 'Paul_Karp']",[],
81,en,1441006607240888323,66917778, toynbee3162  murpharoo  Paul Karp It s called horizons  They ll know what s coming  It s another failure by Ghunt  Why do you think the Libs have said the vaccine rollout is not a race for the 1st half of the year  They had to put the brakes on because they knew they f  ked up ,1441010424149786629,False, toynbee3162  murpharoo  Paul Karp It s called horizons  They ll know what s coming  It s another failure by Ghunt  Why do you think the Libs have said the vaccine rollout is not a race for the 1st half of the year  They had to put the brakes on because they knew they f  ked up ,2021-09-23T12:03:52.000Z,USA,"@toynbee3162 @murpharoo @Paul_Karp It's called horizons. They'll know what's coming. It's another failure by Ghunt. Why do you think the Libs have said the vaccine rollout is not a race for the 1st half of the year? 
They had to put the brakes on because they knew they f**ked up.",[],[],"['toynbee3162', 'murpharoo', 'Paul_Karp']",['https://t.co/RUZ4QYJq17'],
